,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
332,2022-06-02,Android,AU,AU-sp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000215,SP_202112_S_S_PORTION-GUIDE_MOTIVATION_CONCAT,PORTION-GUIDE_MOTIVATION_CONCAT_SP,GRAPHIC,PLAY,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14965,2022-06-02,Android,AU,AU-sp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002325,SP_202112_S_S_PORTION-GUIDE_VALUE-PROP_HOOK2,PORTION-GUIDE_VALUE-PROP_HOOK2_SP,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9020,2022-06-02,Android,AU,AU-tr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001010,TR_202110_C_XL_BARCODE-SCAN_VALUE-PROP_CTAEND,BARCODE-SCAN_VALUE-PROP_CTAEND_TR,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15380,2022-06-02,Android,AU,AU-tr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000991,TR_202112_C_L_QUIZ-INTERACTIVE_HOWTO_HOOK1,QUIZ-INTERACTIVE_HOWTO_HOOK1_TR,GRAPHIC,PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16000,2022-06-02,Android,AU,AU-tr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001002,TR_202108_C_L_HEALTHY-HABITS_GAMIFICATION_DARK,HEALTHY-HABITS_GAMIFICATION_DARK_TR,GRAPHIC,PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000241,CZ_202105_V_XL_RECIPE-DEMO_CONVENIENCE_SUBTITLED,RECIPE-DEMO_CONVENIENCE_SUBTITLED_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000225,CZ_202112_V_S_CALORIE-GOAL_MOTIVATION_LIGHT,CALORIE-GOAL_MOTIVATION_LIGHT_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000167,CZ_202104_S_S_UGC-OUTDOOR_FEATURE-FOCUS_LIGHT,UGC-OUTDOOR_FEATURE-FOCUS_LIGHT_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000458,CZ_202104_V_M_CHALLENGE-30D_ONBOARDING_LIGHT,CHALLENGE-30D_ONBOARDING_LIGHT_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001169,CZ_202103_C_XL_CALORIE-GOAL_RESULTS_SUBTITLED,CALORIE-GOAL_RESULTS_SUBTITLED_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001965,CZ_202111_V_S_PHOTO-SCAN_ONBOARDING_CTAEND,PHOTO-SCAN_ONBOARDING_CTAEND_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8792,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002238,CZ_202108_S_XL_CHALLENGE-30D_GAMIFICATION_CONCAT,CHALLENGE-30D_GAMIFICATION_CONCAT_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8924,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001931,CZ_202111_V_S_UGC-LIVINGROOM_PROBLEM-SOLUTION_CTAEND,UGC-LIVINGROOM_PROBLEM-SOLUTION_CTAEND_CZ,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9356,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000457,CZ_202104_V_M_CHALLENGE-30D_ONBOARDING_LIGHT,CHALLENGE-30D_ONBOARDING_LIGHT_CZ,REWARD,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12154,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001966,CZ_202111_V_S_UGC-LIVINGROOM_PROBLEM-SOLUTION_CTAEND,UGC-LIVINGROOM_PROBLEM-SOLUTION_CTAEND_CZ,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13460,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000155,CZ_202112_V_S_CALORIE-GOAL_MOTIVATION_LIGHT,CALORIE-GOAL_MOTIVATION_LIGHT_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13478,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000240,CZ_202104_S_S_UGC-OUTDOOR_FEATURE-FOCUS_LIGHT,UGC-OUTDOOR_FEATURE-FOCUS_LIGHT_CZ,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13671,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001992,CZ_202102_S_L_PORTION-GUIDE_ONBOARDING_DARK,PORTION-GUIDE_ONBOARDING_DARK_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14671,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002260,CZ_202108_S_XL_CHALLENGE-30D_GAMIFICATION_CONCAT,CHALLENGE-30D_GAMIFICATION_CONCAT_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15145,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000237,CZ_202111_C_XL_FOODSWAP_SOCIAL-PROOF_CONCAT,FOODSWAP_SOCIAL-PROOF_CONCAT_CZ,GRAPHIC,GRAPHIC,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15895,2022-06-02,Android,BE,BE-cz,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001986,CZ_202102_S_L_PORTION-GUIDE_ONBOARDING_DARK,PORTION-GUIDE_ONBOARDING_DARK_CZ,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000257,DE_202108_C_S_MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED,MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
881,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000408,DE_202101_C_S_BEFORE-AFTER_RESULTS_LIGHT,BEFORE-AFTER_RESULTS_LIGHT_DE,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001491,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,REWARD,VIDEO_PLAY,0.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002070,DE_202106_S_L_PHOTO-SCAN_VALUE-PROP_SUBTITLED,PHOTO-SCAN_VALUE-PROP_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002071,DE_202103_S_L_WATER-TRACK_SOCIAL-PROOF_CONCAT,WATER-TRACK_SOCIAL-PROOF_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000822,DE_202105_S_S_QUIZ-INTERACTIVE_FEATURE-FOCUS_SUBTITLED,QUIZ-INTERACTIVE_FEATURE-FOCUS_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002206,DE_202104_S_XL_PRODUCT-DEMO_VALUE-PROP_SUBTITLED,PRODUCT-DEMO_VALUE-PROP_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000190,DE_202108_C_S_MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED,MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002065,DE_202104_C_L_PORTION-GUIDE_RESULTS_CTAEND,PORTION-GUIDE_RESULTS_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001476,DE_202103_S_M_BEFORE-AFTER_FEATURE-FOCUS_CONCAT,BEFORE-AFTER_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001175,DE_202109_C_M_GROCERY-LIST_HOWTO_DARK,GROCERY-LIST_HOWTO_DARK_DE,GRAPHIC,VIDEO_PLAY,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001471,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,GRAPHIC,VIDEO_PLAY,0.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000307,DE_202104_S_S_PHOTO-SCAN_VALUE-PROP_HOOK2,PHOTO-SCAN_VALUE-PROP_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3474,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002091,DE_202105_V_M_RECIPE-DEMO_HOWTO_HOOK2,RECIPE-DEMO_HOWTO_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002486,DE_202106_V_M_UGC-OUTDOOR_RESULTS_HOOK1,UGC-OUTDOOR_RESULTS_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000304,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4248,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002230,DE_202104_S_XL_PRODUCT-DEMO_VALUE-PROP_SUBTITLED,PRODUCT-DEMO_VALUE-PROP_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4827,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001666,DE_202105_V_XL_CHALLENGE-30D_FEATURE-FOCUS_CONCAT,CHALLENGE-30D_FEATURE-FOCUS_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4940,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000484,DE_202105_C_XL_MEAL-TRACKER_PROBLEM-SOLUTION_HOOK1,MEAL-TRACKER_PROBLEM-SOLUTION_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000573,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,REWARD,PLAY,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5397,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002067,DE_202105_V_M_RECIPE-DEMO_HOWTO_HOOK2,RECIPE-DEMO_HOWTO_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000259,DE_202110_S_M_PHOTO-SCAN_MOTIVATION_DARK,PHOTO-SCAN_MOTIVATION_DARK_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5748,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001486,DE_202103_S_M_BEFORE-AFTER_FEATURE-FOCUS_CONCAT,BEFORE-AFTER_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
5869,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000302,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,REWARD,VIDEO_PLAY,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6049,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001609,DE_202108_S_M_STREAK-REWARD_SOCIAL-PROOF_CTAEND,STREAK-REWARD_SOCIAL-PROOF_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
6194,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002089,DE_202104_C_L_PORTION-GUIDE_RESULTS_CTAEND,PORTION-GUIDE_RESULTS_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6660,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002111,DE_202104_C_L_PORTION-GUIDE_RESULTS_CTAEND,PORTION-GUIDE_RESULTS_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6699,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001674,DE_202108_S_M_STREAK-REWARD_SOCIAL-PROOF_CTAEND,STREAK-REWARD_SOCIAL-PROOF_CTAEND_DE,REWARD,VIDEO_PLAY,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002498,DE_202106_V_M_UGC-OUTDOOR_RESULTS_HOOK1,UGC-OUTDOOR_RESULTS_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,162.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
6964,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001678,DE_202108_S_L_QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT,QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT_DE,GRAPHIC,VIDEO_PLAY,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
7526,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002251,DE_202104_S_XL_PRODUCT-DEMO_VALUE-PROP_SUBTITLED,PRODUCT-DEMO_VALUE-PROP_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7933,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000964,DE_202110_S_S_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000405,DE_202102_S_S_MEAL-TRACKER_ONBOARDING_CTAEND,MEAL-TRACKER_ONBOARDING_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8295,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000968,DE_202107_C_L_STREAK-REWARD_CONVENIENCE_LIGHT,STREAK-REWARD_CONVENIENCE_LIGHT_DE,REWARD,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9093,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001645,DE_202108_S_L_QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT,QUIZ-INTERACTIVE_SOCIAL-PROOF_LIGHT_DE,REWARD,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
9182,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000314,DE_202105_S_L_BARCODE-SCAN_GAMIFICATION_HOOK1,BARCODE-SCAN_GAMIFICATION_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9282,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000985,DE_202107_C_L_STREAK-REWARD_CONVENIENCE_LIGHT,STREAK-REWARD_CONVENIENCE_LIGHT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9323,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000488,DE_202110_C_M_PHOTO-SCAN_CONVENIENCE_HOOK1,PHOTO-SCAN_CONVENIENCE_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9807,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001466,DE_202103_S_M_BEFORE-AFTER_FEATURE-FOCUS_CONCAT,BEFORE-AFTER_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9905,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002116,DE_202106_S_L_PHOTO-SCAN_VALUE-PROP_SUBTITLED,PHOTO-SCAN_VALUE-PROP_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
9973,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001481,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,GRAPHIC,VIDEO_PLAY,3.4504750284500005,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
10382,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000562,DE_202108_C_S_MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED,MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
10630,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002113,DE_202105_V_M_RECIPE-DEMO_HOWTO_HOOK2,RECIPE-DEMO_HOWTO_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10657,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001618,DE_202107_V_L_CHALLENGE-30D_VALUE-PROP_SUBTITLED,CHALLENGE-30D_VALUE-PROP_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10834,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002475,DE_202104_S_S_PORTION-GUIDE_VALUE-PROP_HOOK1,PORTION-GUIDE_VALUE-PROP_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
11031,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000547,DE_202110_V_S_UGC-OUTDOOR_SOCIAL-PROOF_CONCAT,UGC-OUTDOOR_SOCIAL-PROOF_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11493,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000350,DE_202107_C_M_MEAL-TRACKER_GAMIFICATION_CONCAT,MEAL-TRACKER_GAMIFICATION_CONCAT_DE,GRAPHIC,PLAY,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11495,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001611,DE_202106_S_M_CHALLENGE-30D_MOTIVATION_HOOK1,CHALLENGE-30D_MOTIVATION_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11520,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001634,DE_202105_V_XL_CHALLENGE-30D_FEATURE-FOCUS_CONCAT,CHALLENGE-30D_FEATURE-FOCUS_CONCAT_DE,REWARD,VIDEO_PLAY,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11539,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000946,DE_202110_S_S_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11570,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002094,DE_202106_S_L_PHOTO-SCAN_VALUE-PROP_SUBTITLED,PHOTO-SCAN_VALUE-PROP_SUBTITLED_DE,GRAPHIC,VIDEO_PLAY,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
11986,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002487,DE_202104_S_S_PORTION-GUIDE_VALUE-PROP_HOOK1,PORTION-GUIDE_VALUE-PROP_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11998,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002095,DE_202103_S_L_WATER-TRACK_SOCIAL-PROOF_CONCAT,WATER-TRACK_SOCIAL-PROOF_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12208,2022-06-02,Android,BE,BE-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001601,DE_202105_V_XL_CHALLENGE-30D_FEATURE-FOCUS_CONCAT,CHALLENGE-30D_FEATURE-FOCUS_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
